areaCodePrefix,cluster1,cluster2,cluster3,cluster4,cluster5
733124,3,8,7,1,4
362268,2,5,9,1,6
845415,8,3,1,7,6
303712,1,8,6,5,2
841426,8,3,1,7,6
813221,8,3,1,7,6
424306,2,5,1,8,4
524226,4,9,0,2,8
211003,1,1,8,8,6
184204,5,6,1,2,8
312605,5,1,8,2,6
444504,2,5,4,1,8
686540,0,9,4,2,5
627113,0,9,4,2,8
185154,6,1,5,8,2
180002,6,5,1,8,2
522304,4,4,9,9,0
614701,0,9,4,2,3
785602,7,3,8,1,4
364310,5,2,1,9,6
461990,1,8,5,2,6
609502,0,9,4,2,3
515531,9,4,0,2,8
577428,9,0,4,2,5
573137,0,9,4,2,5
301701,8,1,5,2,4
604306,0,0,9,9,4
795125,7,3,8,1,4
475675,1,6,5,8,2
246721,1,8,6,5,3
821110,1,6,8,5,3
841311,1,8,6,5,3
272204,1,8,6,3,5
573225,9,9,0,0,4
679321,0,9,4,2,5
456224,5,1,2,6,8
210427,1,8,6,5,2
335526,6,6,1,1,5
233304,1,8,5,6,2
572107,9,0,4,2,8
385566,5,2,1,6,8
643212,0,9,4,2,5
758080,8,1,3,4,5
585324,2,4,9,5,8
607001,0,9,4,2,8
143529,6,1,5,8,2
504273,2,4,8,1,5
201009,4,9,2,0,8
752103,3,8,4,1,7
323301,5,1,6,2,8
327001,5,1,2,8,6
766028,8,3,4,1,2
532409,4,9,0,3,2
133102,6,1,5,8,2
363423,5,2,1,6,9
223225,8,1,3,6,5
632519,0,9,4,2,8
262533,2,9,4,5,0
475220,1,5,8,6,2
573217,9,0,4,2,8
641670,0,9,4,2,8
465339,5,5,2,2,1
518346,9,4,0,2,5
722132,3,7,8,1,4
392012,5,2,1,6,9
174306,6,1,5,8,2
641018,0,9,4,2,8
605203,0,9,4,2,8
506224,4,9,2,0,8
843104,8,1,3,4,5
249204,6,1,5,8,2
636904,0,9,4,2,8
628714,0,9,4,2,8
303706,5,6,1,8,2
854334,8,3,1,7,6
796901,7,3,8,4,1
583227,4,9,2,0,8
390014,6,1,5,8,2
678622,0,0,9,9,4
637301,0,0,9,9,4
574154,9,0,4,2,5
241122,6,1,5,8,2
821311,8,1,3,6,5
761131,3,4,8,1,2
509215,4,9,2,0,8
642106,0,9,4,2,8
521321,4,9,0,2,8
797104,7,3,8,1,4
464221,1,8,5,2,6
110015,6,1,5,8,2
534196,4,9,0,2,8
843320,8,1,3,6,5
732102,3,8,7,1,4
587205,9,2,4,0,5
283101,5,1,6,2,8
301412,6,1,5,8,2
364230,5,2,1,6,8
415014,2,4,9,5,8
233228,1,8,6,5,3
403401,9,2,0,4,5
394670,5,1,2,6,8
585316,9,2,4,0,5
581113,9,2,0,4,5
425405,9,4,2,0,5
485113,5,2,1,6,8
444505,2,2,4,4,9
743235,3,8,7,1,4
303501,1,5,6,8,2
614716,0,9,4,2,8
625205,0,9,4,2,8
781334,6,1,5,8,2
494114,4,9,2,8,3
470226,8,1,5,2,4
583128,0,9,4,2,8
332311,6,5,1,8,2
815315,3,8,1,7,4
450331,2,5,4,1,8
636905,0,9,4,2,8
502248,4,9,2,0,8
445306,4,2,8,9,5
796770,7,3,8,4,1
229405,8,1,3,5,6
574241,9,4,2,0,8
534156,4,9,0,2,8
700138,3,7,8,4,1
532459,4,3,8,9,2
344708,5,6,1,2,8
383251,5,2,1,6,8
144701,6,1,5,8,2
423603,2,9,5,4,1
761026,3,4,8,9,1
620006,0,9,4,2,8
841405,1,8,6,5,2
383230,5,5,2,2,1
622002,9,0,4,2,5
524001,4,9,0,2,8
403707,9,2,0,4,5
442710,2,9,5,4,0
691505,0,9,4,2,8
272192,1,8,6,5,2
625512,0,9,4,2,8
303503,5,2,1,8,4
517247,9,4,2,0,8
561203,9,0,4,2,8
174312,1,6,8,5,2
754224,3,8,4,1,7
756060,3,8,7,4,1
754250,1,8,5,6,2
792104,7,3,8,1,6
176061,6,1,5,8,2
734221,8,1,3,6,7
284303,1,8,5,6,2
621111,0,9,4,2,8
275306,1,8,5,6,2
416005,9,2,4,0,5
303903,5,1,6,8,2
636113,0,9,4,2,8
832103,8,3,1,4,7
761106,4,8,3,9,2
815352,3,7,8,4,1
261121,1,8,5,6,2
583278,4,9,2,0,8
125133,5,6,1,2,8
502345,8,2,1,4,5
173206,6,1,5,8,2
465441,1,8,6,5,2
285123,1,8,6,5,2
502336,4,9,2,0,8
506143,4,9,2,0,8
271840,8,1,3,6,5
795112,7,3,8,1,4
360110,5,2,1,6,9
313605,2,9,5,4,0
686668,0,9,4,2,5
263653,6,6,1,1,8
391110,2,5,9,4,1
787033,7,3,8,1,4
225305,1,8,6,5,2
273161,1,8,6,5,3
263635,6,1,5,8,2
152132,6,1,5,8,2
835229,8,1,3,5,6
841407,8,3,1,7,6
711408,3,8,4,7,1
335024,1,6,8,5,3
814146,8,3,1,4,5
247775,6,1,5,8,2
232327,8,1,3,6,5
383307,5,2,1,6,8
624708,0,9,4,2,8
125103,6,1,5,8,2
516501,9,0,4,2,8
363670,5,2,1,6,9
174021,6,1,5,8,2
209214,1,8,6,5,3
380005,5,2,1,6,8
285205,1,6,5,8,2
496330,1,8,5,6,2
147101,6,1,5,8,2
185121,6,1,5,8,2
560082,0,9,4,2,8
246701,1,8,6,5,3
799205,3,7,8,4,1
413307,2,9,4,5,0
243401,1,5,6,8,2
413516,2,9,4,5,8
362710,2,5,1,9,4
516269,9,9,9,0,0
380001,5,2,1,6,8
756024,3,8,7,4,1
475671,1,8,6,5,3
202130,5,1,6,8,2
125052,6,1,5,8,2
722136,7,3,8,1,4
638104,0,9,4,2,8
627103,0,9,4,2,8
521345,4,9,0,2,8
631605,0,9,4,2,8
576228,9,0,4,2,5
481880,6,1,5,8,2
174001,1,1,6,6,5
781302,7,3,8,1,4
455116,5,5,2,2,1
205304,1,8,5,6,2
735132,7,3,8,1,6
341306,1,6,8,5,3
493445,8,4,3,1,2
758044,8,3,1,4,2
741126,3,8,4,7,1
380015,0,9,4,2,8
243638,1,6,8,5,2
495661,5,2,1,8,6
263628,5,1,2,8,6
273001,6,1,5,8,2
313903,5,2,1,6,9
175012,6,1,5,8,2
442905,4,2,9,8,5
142060,6,1,5,8,2
277501,1,8,6,5,3
614902,0,9,4,2,8
764056,8,3,4,1,2
733129,8,3,3,1,7
246455,6,1,5,8,3
416712,6,5,1,2,8
412303,2,2,9,9,5
142033,6,1,5,8,2
759019,3,8,7,4,1
680582,0,9,4,2,8
385535,5,2,1,6,8
508374,4,9,2,0,8
387550,2,9,4,0,5
522415,4,9,0,2,8
185102,6,1,5,8,2
785697,7,3,8,1,4
628401,0,9,4,2,8
509001,4,8,2,1,5
335027,6,1,5,8,2
761102,3,4,8,1,9
585303,5,9,1,2,4
506142,4,9,2,0,8
844502,1,8,5,6,2
571602,9,0,4,2,5
246278,1,6,8,5,3
151213,6,1,5,8,2
825311,7,7,3,3,8
246443,6,1,5,8,3
843111,1,1,8,8,5
841239,8,8,1,1,3
632404,1,5,8,6,2
462020,6,1,5,8,2
784167,7,3,8,1,4
206002,8,1,5,2,3
382260,5,2,1,6,9
735133,3,7,8,1,4
176301,6,1,5,8,2
503003,2,4,9,8,5
622202,0,9,4,2,8
607203,0,9,4,2,8
209308,2,5,1,8,4
503302,0,9,4,2,8
518220,9,4,0,2,8
844504,1,8,6,5,3
341511,6,5,1,8,2
734201,7,3,8,1,6
517416,0,9,4,2,8
383310,5,1,2,8,6
761125,3,4,8,1,2
496115,8,1,5,2,4
241301,1,5,6,8,2
486223,8,1,3,5,6
391430,5,2,1,6,8
172107,1,8,6,5,3
341001,5,6,1,2,8
517584,9,0,4,2,8
282001,1,8,5,6,2
224206,8,1,3,6,5
577502,9,0,4,2,5
734001,7,3,8,1,6
342309,5,6,1,2,8
263664,9,2,4,0,5
389190,5,2,1,8,4
770002,8,1,3,5,6
403506,9,2,0,4,5
223104,1,6,8,5,2
442605,1,8,5,2,4
590001,9,2,0,4,5
457226,5,2,1,8,4
322230,1,6,5,8,2
583103,9,0,4,2,8
483220,1,8,5,6,2
503108,4,9,2,0,8
796321,7,3,8,1,4
508223,4,9,2,0,8
799287,8,3,1,7,4
845437,8,8,1,1,3
242001,1,6,5,8,2
480880,1,8,6,5,3
796111,7,7,3,3,8
441206,4,8,2,1,9
451449,5,2,1,6,8
624103,4,9,0,2,3
603319,0,9,4,2,8
212201,8,1,3,6,5
638109,0,9,4,2,8
853202,8,1,3,6,7
605501,0,9,4,2,8
584125,9,0,4,2,8
571442,0,9,4,2,8
391810,5,2,1,9,6
824303,8,3,1,4,7
303108,5,1,6,8,2
713425,3,8,1,4,7
313604,5,1,6,2,8
805128,8,1,3,6,5
574232,9,0,4,2,5
721102,3,8,7,4,1
711312,3,8,1,7,4
516502,9,4,2,0,8
244715,1,8,6,5,3
742212,3,7,8,1,4
767040,8,3,4,1,2
848160,8,3,1,7,6
577182,0,9,4,2,8
388235,8,3,1,4,2
533305,4,9,0,2,8
585325,9,0,4,2,8
855117,8,1,3,6,5
143001,0,9,4,2,8
743424,3,7,8,4,1
244922,1,6,8,5,3
781354,7,3,8,1,4
496001,8,1,3,5,6
457340,5,2,1,8,6
845419,1,6,8,5,2
713129,8,1,3,7,6
413580,2,9,4,5,0
282006,1,6,5,8,2
364120,2,5,1,9,4
506145,4,9,2,8,0
171216,6,1,5,8,2
344044,5,6,1,2,8
516474,9,0,4,2,8
431112,0,9,4,2,8
843331,8,1,2,4,5
533102,4,9,3,8,2
803202,1,8,6,5,2
415701,2,5,1,4,8
182144,6,6,1,1,5
383270,5,2,1,6,9
494669,8,4,2,3,1
394716,2,5,9,4,1
609504,0,9,4,2,8
301001,1,5,8,2,6
272176,1,8,6,3,5
212217,1,8,6,5,3
495692,1,8,1,8,6
203131,1,5,6,8,2
110039,1,8,6,5,3
307801,5,2,6,1,8
364521,1,6,8,5,3
144041,6,1,5,8,2
271902,5,1,6,8,2
496220,8,3,4,1,2
202140,1,8,5,6,2
756029,3,7,8,1,4
782410,7,3,8,1,4
305001,5,6,1,2,8
396436,2,5,1,8,4
509105,0,9,4,2,8
676525,0,9,4,2,5
360490,2,5,9,4,1
224231,8,1,5,3,2
171019,6,1,5,8,2
824207,1,6,8,5,3
271302,1,6,8,5,3
673006,0,9,4,2,5
721127,3,7,8,4,1
412409,2,9,5,4,1
144033,6,1,5,8,2
847423,1,6,5,8,2
502301,4,9,2,0,8
680682,0,9,4,2,8
456771,5,1,6,8,2
361320,6,5,1,8,2
360575,5,2,9,1,6
176062,6,1,5,8,2
249181,6,1,5,8,2
491445,2,4,8,1,5
173220,6,1,5,8,2
475002,1,8,6,5,2
414304,2,5,9,4,1
507209,4,4,9,9,2
761037,3,4,8,9,2
322243,1,5,6,8,2
412806,2,9,4,5,0
518004,9,4,0,2,8
781382,7,3,8,1,4
131101,6,1,5,8,2
607209,4,2,9,8,5
848129,1,8,6,5,3
518301,9,4,0,2,8
311403,5,1,6,2,8
768039,8,3,4,1,2
415714,2,9,4,5,0
515411,9,4,0,2,8
400057,2,9,5,4,0
847107,3,8,7,1,4
823002,1,5,8,6,2
135003,6,1,5,8,2
141123,1,5,6,8,2
505330,4,9,2,0,8
736146,3,7,8,1,4
518348,9,4,0,2,5
205261,1,8,6,5,3
416202,2,5,4,1,9
632113,0,9,4,2,8
281204,1,8,5,6,2
847421,8,3,1,7,4
176316,5,1,2,8,6
524127,0,9,4,2,8
641017,0,9,4,2,8
246427,6,5,1,8,2
491559,8,1,3,4,2
470221,1,8,5,2,4
520013,4,9,0,2,8
788117,7,3,8,1,4
202155,1,6,8,5,2
768036,8,4,3,1,2
802103,8,3,1,7,6
758031,3,8,4,1,2
445401,2,4,8,5,1
841234,8,1,3,5,6
507118,4,9,2,0,8
425503,2,5,4,1,9
639202,0,9,4,2,8
623401,0,9,4,2,8
396385,6,1,5,8,2
494444,4,2,9,8,5
249152,6,1,5,8,2
173205,6,1,5,8,2
752011,3,8,4,1,2
228125,1,5,8,6,2
431803,2,9,4,5,0
721427,3,8,4,1,7
226102,6,1,5,8,2
670632,0,9,4,2,5
444908,8,4,1,2,3
521178,4,9,2,0,8
175049,1,5,6,6,8
261205,6,1,5,8,2
770076,3,8,4,1,2
209306,1,8,6,5,3
783337,7,3,8,1,4
140601,6,1,5,8,2
761107,1,8,5,2,6
272152,1,1,8,8,5
122502,6,1,5,8,2
825401,1,8,5,2,4
700027,3,7,8,4,1
307028,5,2,1,6,9
457773,2,5,1,8,4
243630,1,6,5,8,2
503122,2,2,9,9,4
204212,1,6,8,5,3
476337,3,8,4,7,1
679503,0,9,4,2,8
515002,4,9,0,2,3
226003,3,7,8,1,4
494224,4,8,2,3,1
585330,9,2,4,0,5
184206,6,1,5,8,2
825103,1,1,8,8,6
524403,9,0,4,2,8
735211,7,3,8,1,6
480338,8,1,5,2,4
360030,5,2,1,9,6
341504,5,6,1,2,8
431153,2,4,9,5,8
766026,4,3,8,2,9
261001,8,1,3,6,5
680689,0,9,4,2,8
847101,8,1,3,6,5
497001,8,1,3,5,6
608201,0,9,4,2,8
676561,0,9,4,2,5
627358,0,9,4,2,8
801110,1,6,8,5,2
125102,6,1,5,8,2
736158,3,7,8,4,1
516203,9,4,2,0,8
232106,1,8,6,1,8
413213,2,9,4,0,5
508245,4,9,2,0,8
471111,1,8,5,6,2
133201,6,1,5,8,2
185132,6,1,5,8,2
796571,7,7,3,3,8
743610,3,7,8,4,1
491340,8,1,4,3,2
271122,8,1,2,4,5
754025,8,3,1,4,7
272154,1,8,6,5,2
403507,9,2,0,4,5
384265,1,5,8,6,2
445002,2,2,4,4,8
532127,4,8,3,2,9
224204,8,1,5,6,3
285001,1,8,5,6,2
380007,5,2,1,6,8
488050,5,2,1,8,4
415206,2,9,5,4,0
176502,1,6,8,5,3
523274,4,9,0,2,8
586213,9,4,0,2,5
228120,1,8,6,5,2
742226,3,7,8,1,4
263678,4,8,2,3,1
152121,6,5,1,8,2
222203,1,8,6,5,2
110016,6,1,5,8,2
394330,5,2,1,6,8
622005,9,2,4,0,5
335707,6,5,1,8,2
577525,9,2,0,4,5
493332,8,8,4,3,4
571201,0,9,4,2,5
271215,8,1,5,3,2
824221,8,3,1,7,4
247451,1,5,8,6,2
625515,0,9,4,2,8
832105,8,1,3,4,5
627851,0,9,4,2,8
414502,2,9,5,4,1
227814,1,5,6,8,2
639003,9,0,4,2,5
608702,0,9,4,2,8
222202,1,8,6,5,3
841417,8,3,1,4,5
212402,1,8,5,6,2
445204,8,1,2,5,4
509401,9,4,2,0,8
845458,8,1,3,5,6
604505,0,9,4,2,8
261403,1,8,6,5,3
781350,7,3,8,1,4
627719,0,9,4,2,8
821111,8,1,5,2,4
460449,1,8,5,6,2
532312,0,9,4,2,3
261303,1,8,6,5,3
491668,4,8,2,3,1
571124,9,0,4,2,5
515672,9,0,4,2,8
793151,7,3,8,1,4
483222,8,1,5,2,3
580023,9,2,4,0,5
835235,3,7,8,4,1
605013,0,9,4,2,8
503175,2,4,5,9,8
680028,0,4,9,2,8
795159,7,3,8,1,4
586128,9,2,4,0,5
614626,0,9,4,2,8
845401,3,8,1,4,7
422604,2,5,1,4,9
581340,9,4,2,0,5
505188,4,9,2,0,8
461775,1,8,5,2,4
585214,9,4,0,2,8
532195,4,8,2,3,9
322242,1,6,5,8,2
713209,3,8,7,1,4
495689,8,4,3,1,2
713337,3,8,1,7,4
824201,1,6,8,5,3
770001,3,8,4,1,7
605502,0,9,4,2,8
441902,2,5,4,9,8
207124,1,8,5,2,6
221101,1,8,6,5,3
691533,0,9,4,2,8
342037,5,2,6,1,8
332718,1,8,5,6,2
204102,1,6,8,5,3
581348,9,0,2,4,5
271403,1,8,5,6,2
482001,8,1,4,2,5
493111,8,2,1,5,4
274201,8,1,3,5,2
852107,8,3,1,4,7
441807,2,5,4,9,1
731214,3,8,7,1,4
517589,4,9,0,2,8
223103,8,1,3,4,5
600020,0,9,4,2,8
500078,0,9,4,2,8
571316,9,0,4,2,5
394246,1,6,8,5,3
387375,3,4,8,7,1
533296,0,9,4,2,8
680641,0,9,4,2,8
494670,2,5,4,8,1
262802,1,8,5,6,2
321303,5,2,1,6,8
607401,0,9,4,2,8
431115,2,9,4,5,8
249135,6,1,5,8,3
785673,7,3,8,1,4
494115,4,3,8,2,9
424101,2,5,9,4,1
572225,0,9,4,2,8
500093,4,9,2,0,8
441224,4,2,8,9,1
441601,4,8,3,2,9
273207,8,3,1,7,6
770021,3,8,4,1,2
744112,3,4,7,0,9
743373,3,8,7,1,4
509409,9,4,2,0,8
272170,1,6,8,5,3
624601,0,9,4,2,8
401403,2,5,9,4,1
313701,5,1,8,2,6
273209,6,1,5,8,2
785692,7,3,8,1,4
843330,3,7,8,1,6
785661,7,3,8,1,4
144409,9,0,4,2,8
535523,4,3,8,9,2
171213,6,1,5,8,2
505001,4,9,2,8,3
631603,0,9,4,2,8
754225,3,8,4,7,1
531020,4,9,2,0,8
627415,0,9,4,2,8
854303,1,8,5,6,2
502306,4,9,2,0,8
274302,1,8,6,3,5
733142,7,3,8,1,4
483331,1,8,5,2,6
583213,9,0,4,2,5
491995,8,1,3,4,2
680602,0,9,4,2,8
517390,9,0,4,2,8
531115,4,9,3,8,2
574142,9,0,4,2,5
148107,8,3,4,1,2
335061,6,1,5,8,2
503145,4,9,2,0,8
305405,1,5,8,2,6
344026,5,1,6,2,8
611103,0,9,4,2,8
505306,4,2,9,8,0
814154,1,8,6,5,3
796005,7,3,8,1,4
207123,2,5,1,8,4
443112,2,9,4,5,0
609103,0,9,4,2,8
689541,0,9,4,2,8
401607,2,5,9,4,1
413217,0,9,4,2,3
391440,2,5,1,8,4
331302,6,5,1,8,2
303704,1,8,5,6,2
202142,1,8,5,6,2
395003,5,1,6,8,2
733141,3,7,8,1,4
243632,4,3,8,9,2
132001,6,1,5,8,2
825302,6,1,5,8,2
518216,4,9,2,8,3
497333,1,8,5,6,2
576210,9,0,2,4,5
321203,6,1,5,8,2
796310,7,3,8,1,4
176081,1,6,5,8,2
855114,8,8,3,3,1
390006,5,2,1,9,6
180004,6,1,5,8,2
382213,5,2,1,6,8
815301,3,8,7,1,4
735102,6,1,5,8,2
796501,7,3,8,1,4
591235,2,9,4,5,0
796190,7,3,8,1,4
411005,2,9,5,4,0
444806,2,5,9,4,8
501359,4,9,2,0,8
752079,3,8,4,7,1
638152,0,9,4,2,8
731132,8,3,1,4,7
383421,5,2,1,6,8
229121,1,8,6,5,3
516484,4,9,2,0,8
799157,3,8,7,1,4
363630,6,1,5,8,2
415537,2,9,4,5,0
384241,5,1,6,2,8
444605,2,5,4,8,1
508377,4,9,2,0,8
125113,6,1,5,8,2
583101,9,4,0,2,8
231306,1,8,6,5,3
144001,6,1,5,8,2
563121,9,4,2,0,8
695307,0,9,4,2,8
635809,0,9,4,2,8
276203,8,1,5,3,2
621701,0,9,4,2,8
516110,4,9,2,0,8
210208,1,8,6,5,3
402105,2,5,4,9,8
583120,9,4,2,0,8
757003,3,8,7,4,1
221701,1,8,6,5,3
679334,8,4,2,3,1
370445,5,1,2,8,6
144002,6,1,5,8,2
506348,4,9,2,0,8
231304,1,8,6,5,3
455332,5,2,1,8,4
584132,2,4,8,5,9
341501,6,1,5,8,2
174308,6,1,5,8,2
246486,6,1,5,8,2
431714,2,5,1,8,4
471405,1,8,5,2,6
770040,3,8,4,1,7
532427,4,3,8,9,2
385550,5,2,1,6,8
222145,1,8,6,5,3
431521,5,2,1,6,8
516216,0,9,4,2,8
276405,5,6,1,2,8
301402,6,1,5,8,2
752021,1,8,6,5,3
493229,8,3,1,4,5
335803,6,5,1,2,8
127046,6,1,5,8,2
385001,5,2,1,6,8
829110,8,1,3,4,5
110019,6,1,5,8,2
388410,5,1,2,6,8
814160,3,7,8,1,4
494223,4,8,3,2,9
413601,2,9,4,5,0
425402,2,9,5,4,1
713128,3,8,7,1,4
591234,9,2,4,0,5
523167,4,9,0,2,8
743423,3,7,8,4,1
501111,4,9,2,0,8
721657,3,8,7,1,4
835204,3,8,7,1,4
766108,3,8,4,1,7
781325,3,8,7,1,4
535161,4,3,8,9,2
382460,5,2,1,6,8
586129,9,4,2,0,8
560105,0,9,4,2,8
332402,5,1,6,8,2
416410,9,2,4,0,5
621215,9,0,4,2,8
811316,1,8,6,5,3
284122,1,8,5,6,2
680505,0,9,4,2,5
495454,8,3,4,1,2
249001,6,1,5,8,3
144207,6,1,5,8,2
509352,4,9,0,2,8
311805,5,1,6,2,8
712308,5,2,1,8,6
305401,5,1,6,8,2
125055,6,1,5,8,2
241303,3,7,8,1,6
221010,8,3,1,4,2
754218,8,4,3,1,2
305206,5,6,1,2,8
783339,1,6,8,5,3
743446,3,7,8,4,1
246285,1,6,8,5,3
575002,0,9,4,2,5
841437,1,6,8,5,3
271308,1,8,5,6,3
572226,9,0,4,2,5
125051,6,1,5,8,2
604203,0,9,4,2,8
313702,5,2,1,6,8
815318,1,8,6,5,2
585218,9,4,2,0,8
637504,0,9,4,2,8
574228,9,0,4,2,5
486331,8,1,5,3,2
495671,8,1,4,2,3
530044,4,3,8,9,2
243506,1,6,5,8,2
580028,9,0,2,4,5
561207,9,0,4,2,8
243726,8,1,3,4,5
232118,1,6,8,5,3
682557,0,9,2,4,5
621313,0,9,4,2,8
401107,2,9,5,4,1
522256,4,9,0,2,8
473331,1,8,5,6,2
507182,4,9,2,0,8
263601,1,6,8,5,2
690574,0,9,4,2,8
627501,0,9,4,2,8
785672,7,3,8,1,4
577130,0,9,4,2,5
143118,6,1,5,8,2
392220,5,2,1,6,8
413527,4,2,9,8,3
387430,5,2,1,6,9
742306,8,1,3,6,5
852124,2,9,4,5,0
247671,6,1,5,8,2
134118,6,1,5,8,2
756168,3,8,4,7,1
577201,9,0,4,2,5
121012,1,8,6,5,2
759013,3,8,4,1,2
246147,5,6,1,2,8
388220,5,1,6,2,8
535250,4,3,8,9,2
799105,7,3,8,1,4
304001,1,6,5,8,2
587311,9,2,4,0,5
835325,8,1,3,5,6
814120,2,5,8,4,1
303328,5,1,6,2,8
132024,1,6,8,5,2
484001,1,8,6,5,3
581207,9,2,0,4,5
713335,3,8,1,7,4
121102,2,5,9,1,4
784510,7,3,8,1,4
673502,0,9,4,2,8
744204,3,4,8,1,2
392210,5,2,1,8,6
382450,9,2,4,0,5
209502,1,8,5,6,2
456664,5,1,6,8,2
752077,3,8,4,7,1
402107,2,9,5,4,0
743399,8,1,3,6,5
175124,1,6,8,5,2
123101,6,1,5,8,2
326034,5,1,6,2,8
416713,6,5,1,2,8
515311,9,0,4,2,8
622302,0,9,4,2,8
132103,6,1,5,8,2
423601,2,5,4,9,1
847203,1,8,6,5,3
835206,6,1,5,8,2
821115,8,3,1,7,4
632517,0,9,4,2,8
521002,4,9,3,0,8
495116,8,3,1,7,6
816103,7,3,8,1,4
509301,9,4,2,0,8
796014,7,3,8,1,4
562109,0,9,4,2,8
247663,6,1,5,8,2
209121,5,1,6,2,8
803101,5,1,6,8,2
263656,8,1,3,6,5
766029,4,2,9,8,3
141114,6,1,5,8,2
431709,4,9,2,0,8
485666,1,8,5,6,2
243302,1,6,8,5,3
304802,5,1,6,2,8
847411,3,8,7,1,6
506301,9,4,2,0,8
431731,2,5,4,9,1
271875,1,8,6,5,3
416604,2,9,4,5,0
691536,0,9,4,2,8
802127,1,8,6,5,3
573135,9,0,4,2,5
572118,9,0,4,2,8
614210,0,9,4,2,8
515408,9,4,0,2,8
535270,4,3,8,9,2
401201,2,5,9,4,1
811313,6,1,5,8,3
246473,6,1,5,8,2
722162,8,1,3,5,6
759018,8,3,1,4,7
474008,1,5,6,8,2
587111,9,0,2,4,5
534313,4,9,0,2,8
680711,0,9,4,2,8
577418,9,4,0,2,8
415405,9,4,0,2,5
531001,4,3,8,9,2
273016,6,1,5,8,2
172104,5,1,2,8,6
402109,1,8,5,6,2
271604,1,8,3,6,5
824236,1,8,5,3,6
845416,1,8,6,5,2
176320,6,1,5,8,2
614403,0,9,4,2,8
180005,6,1,5,8,2
689613,0,9,4,2,8
243001,1,6,8,5,3
584116,9,0,4,2,5
788115,7,3,8,1,4
639118,0,9,4,2,8
518134,9,4,0,2,8
767002,4,8,3,2,1
477660,8,1,5,3,2
